ГАЗ-3110 (Rover-4L-1,996-136-5М);10,7
ГАЗ-3110-305 (дв. ЗМЗ-4020ОМ) ;12,2
ГАЗ-3110-551 (Chrysler-4L-2,429-137-5M);10,6
ГАЗ-3110, -3110-101, -311001 (дв. ЗМЗ-4062, -4062ОD, -4062OF) ;9,9
ГАЗ-31105 (дв. ЗМЗ-4021, -4021ОD) ;10,9
ГАЗ-31105 (дв. ЗМЗ-40621, -40621A) ;9,9
ГАЗ-31105 (ЗМЗ-40620Д-4L-2,3-131-5M);11,5
ГАЗ-31105 2,7i (дв. Toyota 3RZ-FE) ;10,3
ГАЗ-31105-501 (дв. Chrysler, 2,4i) ;10
ГАЗ-31105-801 (дв. ЗМЗ-40621H) ;10,1
ГАЗ-31105, -31105-120 (дв. ЗМЗ-4062, 4062OD) ;12,1
ГАЗ-31105, -31105-120, -31105-583, 31105-593 (дв. Chrysler 2,4L) ;11,9
ГАЗ-31113 (дв. ЗМЗ-405) ;11,9
"ГАЗ-3221 ""Газель"" (9 мест) (ЗМЗ-4025.10-4L-2,445-90-4М)";18,8
"ГАЗ-3221 ""Газель"" (9 мест) (ЗМЗ-4025.10-4L-2,445-90-5М)";17,9
"ГАЗ-3221 ""Газель"" (9 мест) (ЗМЗ-4026.10-4L-2,445-100-4М)";17,9
"ГАЗ-3221 ""Газель"" (9 мест) (ЗМЗ-4026.10-4L-2,445-100-5М)";16,9
ГАЗ-3221 (9 мест) (ЗМЗ-4063-4L-2,3-110-5М);16,5
ГАЗ-3221 (9 мест) (УМЗ-4215-4L-2,89-96-5М);17,4
ГАЗ-3221 (дв. ГАЗ-560);10,2
ГАЗ-3221 (дв. ЗМЗ-405220, -40522А) ;13
ГАЗ-3221, -404 (дв. ЗМЗ-405240) ;13
ГАЗ-322100 (дв. ЗМЗ-4025.10) ;15,8
ГАЗ-322114 (дв. ЗМЗ-4063ОА) ;15,2
"ГАЗ-32213 ""Газель"" (13 мест) (ЗМЗ-4026.10-4L-2,445-100-5М)";16,9
ГАЗ-32213 (13 мест) (ГАЗ-560-4L-2,134-95-5М);11,8
ГАЗ-32213 (13 мест) (ЗМЗ-406300-4L-2,3-110-5М);16,4
ГАЗ-32213 Дизель Тurbo (13 мест) (Iveco-4L-2,449-103-5М);11
ГАЗ-322132 (13 мест) (ЗМЗ-405220-4L-2,464-145-5М);15,8
ГАЗ-322132 (13 мест) (ЗМЗ-40522Д-4L-2,464-140-5М);15,5
ГАЗ-322132 (13 мест) (ЗМЗ-40630А-4L-2,3-98-5М);16,2
ГАЗ-322132 (13 мест) (УМЗ-4215СР-4L-2,89-96-5М);17,6
ГАЗ-322132 (14 мест) (УМЗ-4215С-4L-2,89-110-5М);17,9
ГАЗ-32214 (ЗМЗ-40260F-4L-2,445-100-5М);16,3
ГАЗ-32214 (ЗМЗ-405220-4L-2,464-145-5М);15,8
ГАЗ-32214 (ЗМЗ-40630-4L-2,3-98-5М);17,3
ГАЗ-32214 (ЗМЗ-40630А-4L-2,3-110-5М);16,5
ГАЗ-32214 (УМЗ-4215-4L-2,89-96-5М);17
ГАЗ-32217 (дв. 406.30А) ;15,8
ГАЗ-322173 (14 мест) (ЗМЗ-4063.10-4L-2,3-110-5М);18,2
ГАЗ-322174 (ЗМЗ-40522-4L-2,464-140-5М);18,3
ГАЗ-322174 (ЗМЗ-40630А-4L-2,3-98-5М);17,5
"ГАЗ-32590N (опер. штаб с СГУ; ЗМЗ-405220-4L-2,464-140-5М)";16,5
ГАЗ-32620Е (ЗМЗ-40630С-4L-2,3-98-5М);17,3
"ГАЗ-3302 ""Газель"" (ЗМЗ-4063.10-4L-2,3-110-5М)";15,5
ГАЗ-3302 (ЗМЗ-405220-4L-2,464-145-5М);15,3
"ГАЗ-3302, -33021 ""Газель"" (ЗМЗ-4025.10-4L-2,445-90-5М)";16,5
"ГАЗ-3302, -330210 ""Газель"" (ЗМЗ-4026.10-4L-2,448-100-4М)";16,5
"ГАЗ-33021 ""Ратник"" (брон., ЗМЗ-4026-4L-2,445-100-5М)";19
ГАЗ-33021 (ЗМЗ-4025.10-4L-2,445-90-4М);16,9
ГАЗ-33021 (УМЗ-42150-4L-2,89-89-5М);16,6
ГАЗ-33021-1214, ЗСА-270710 (ЗМЗ-4026.10-4L-2,448-100-5М);17,5
"ГАЗ-330210 ""Газель"" (ЗМЗ-4026.10-4L-2,448-100-5М)";16
ГАЗ-33022 (ЗМЗ-4025.10-4L-2,446-90-5М);16,5
ГАЗ-33022-0000310 (ЗМЗ-4026.10-4L-2,445-100-5М);16,2
ГАЗ-33023-16 (6 мест) (ЗМЗ-4026.10-4L-2,445-100-5М);15,7
"ГАЗ-33027 ""Газель"" (ЗМЗ-4026.10-4L-2,445-100-5М)";17
ГАЗ-33027 (брон., ЗМЗ-40630А-4L-2,3-110-5М);17,6
ГАЗ-3307;24,5
ГАЗ-33073 (ЗМЗ-511.10-8V-4,25-125-4М);24,9
ГАЗ-3309 (ГАЗ-5441.10-4L-4,15-116-5М);17
ГАЗ-33094 (ГАЗ-5441.10-4L-4,15-116-5М);17,8
"ГАЗ-33104 ""Валдай"" (Д-245.7Е2-4L-4,75-117-5М)";17,3
ГАЗ-33104 (Д-245.7Е2-4L-4,75-117-5М);19,3
ГАЗ-37972 (ЗМЗ-40630А-4L-2,3-98-5М);16,4
ГАЗ-52-06;22
ГАЗ-52-07, -52-08, -52-09;30
ГАЗ-52-27, -52-28;21
ГАЗ-52, -52А, -52-01, -52-03, -52-04, -52-05, -52-54, -52-74, -53Ф;22
ГАЗ-53-07, -53-19;37
ГАЗ-53-27;25,5
ГАЗ-53, -53А, -53-12, -53-12-016, -53-12А,-53-50, -53-70;25
ГАЗ-63, -63А;26
ГАЗ-63Д, -63П;26
ГАЗ-66, -66А, -66АЭ, -66Э, -66-01, -66-02, -66-04, -66-05, -66-11;28
ГАЗ-93, -93А, -93АЭ, -93Б, -93В;23
ГАЗ-САЗ-2500, -3507, -3508;28
ГАЗ-САЗ-3509;27
ГАЗ-САЗ-35101;28
ГАЗ-САЗ-4301 (ГАЗ-542-4L-6,235-125-5М);17,5
ГАЗ-САЗ-4509 (ГАЗ-542-6L-6,235-125-5М);16,7
ГАЗ-САЗ-4509 (ГАЗ-542-6L-6,235-138-4М);17
ГАЗ-САЗ-53Б;28
ГЗСА (КМЗ)-37122;24
ГЗСА (КМЗ)-3716;28
ГЗСА (КМЗ)-3721;27
ГЗСА (КМЗ)-37231;27
ГЗСА (КМЗ)-3726;27
ГЗСА (КозМЗ)-3718 <3>;29
ГЗСА (КозМЗ)-3719;29
ГЗСА-3702, -(КМЗ)-3712;23
ГЗСА-37021, -37041;34
ГЗСА-37022, -37042;24
ГЗСА-3704;23
ГЗСА-3706, -(КМЗ)-3705, -3711, -37111, -37112, -3712 <2>;27
ГЗСА-3713, -3714;29
ГЗСА-3742, -37421;29
ГЗСА-376820;27
ГЗСА-3944;27
ГЗСА-731 <1>;29
ГЗСА-890А;34
ГЗСА-891, -892, -893А;23
ГЗСА-891В, -893Б;24
ГЗСА-893АБ;34
ГЗСА-947;29
ГЗСА-949, -950;27
ГЗСА-950А;39
ГолАЗ-4242 (вед. 32 места) (ЯМЗ-236А-6V-5,29-195-9M);31
ГолАЗ-52911 (турист. 48 мест) (Scania DS913-6L-8,97-310-8М);31,1
"ГолАЗ-52911-0000011 ""Круиз"" (м/г. 48 мест) (Scania DS913-6L-8,97-310-8М)";28,4
ГолАЗ-6228 (гор. 142 места) (Scania DS903-6L-8,97-300-5М ZF);46,1
ДИСА-29521 (брон., ш.ГАЗ-2752) (ГАЗ-560-4L-2,134-95-5M);11,4
ДИСА-2955 (брон., ш.ЗИЛ-5301) (Д-245-4L-4,75-107-5M);19,3
ДИСА-29615 (брон., Ford Transit) (4L-2,295-146-5M);14,2
ДИСА-296151 (брон., Ford Transit Connect) (4L-1,753-90-5M);9
"Донинвест ""Кондор"" 2.0 CDX (Daewoo,4L-1,998-133-5М)";9,5
"Донинвест ""Орион"" 1.6 (Daewoo, 4L-1,598-106-5М)";8,5
ЕрАЗ-37111;28
ЕрАЗ-37121;24
ЕрАЗ-373, -37301, -37302, -37304, -37305;15
ЕрАЗ-762, -762А, -762Б, -762В;14
ЗАЗ-1102;7
ЗИЛ-114;24
ЗИЛ-114 ;22,8
ЗИЛ-117;23
ЗИЛ-117 ;21,9
ЗИЛ-130, -130А1, -130Г, -130ГУ, -130С, -130-76, -130Г-76, -130ГУ-76, -130С-76, -130-80, -130Г-80, -130ГУ-80;31
ЗИЛ-130АН, -130В, -130В1, -130В1-76, -130В1-80;31
ЗИЛ-131 НВ (ЗИЛ-375-8V-7,0-180-5М);43,5
ЗИЛ-131, -131А;41
ЗИЛ-131В, -131НВ;41
ЗИЛ-13305А (ЗИЛ-6454-8V-9,56-200-9М);26,7
ЗИЛ-133Г, -133Г1, -133Г2, -133ГУ;38
ЗИЛ-133ГЯ;25
ЗИЛ-137, -137ДТ;42
ЗИЛ-138;42
ЗИЛ-138А, -138АГ;32
ЗИЛ-138В1;41
ЗИЛ-150;31
ЗИЛ-151, -151А;39
ЗИЛ-157, -157Г, -157К, -157КГ, -157КД, -157КЭ, -157КЮ, -157Э, -157Ю;39
ЗИЛ-157В, -157КВ, -157КДВ;38,5
ЗИЛ-164АН, -164Н;31
ЗИЛ-325000 (вед.22 места) (Д-245.12-4L-4,75-109-5М);19,3
ЗИЛ-325010 (гор.22 места) (Д-245.12-4L-4,75-109-5М);18,7
ЗИЛ-332400 (Д-245.12-4L-4,75-102-5М);15,3
ЗИЛ-4104;26
ЗИЛ-4104 ;24,7
ЗИЛ-41047 (8V-7,68-315-3А);26,5
ЗИЛ-431410 (Д-243-4L-4,75-78-5М);19,5
ЗИЛ-431410, -431411, -431412, -431416, -431417, -431450, -431510, -431516, -431917;31
ЗИЛ-431610;32
ЗИЛ-431810;42
ЗИЛ-4331;25
ЗИЛ-433110 (ЗИЛ-508.10-8V-6,0-150-5М);33
ЗИЛ-43317 (КамАЗ-740-8V-10,85-210-9М);27
ЗИЛ-433360 (ЗИЛ-508.10-8V-6,0-150-5М);34,5
ЗИЛ-433360 (ЗИЛ-508.100040-8V-6,0-150-5М);31,5
ЗИЛ-433362 (ЗИЛ-375-8V-7,0-175-5М);36,2
ЗИЛ-433362 (ЗИЛ-508.10-8V-6,0-150-5М);35
ЗИЛ-4334 (8V-8,74-159-5М);25,3
ЗИЛ-441510 (ЗИЛ-375-8V-7,0-180-5М);42
ЗИЛ-441510, -441516;31
ЗИЛ-441610;41
ЗИЛ-442160 (ЗИЛ-508.10-8V-6,0-150-5М);30,6
ЗИЛ-47410А (ш. ЗИЛ-5301) (Д-245.12-4L-4,75-109-5М);15,1
ЗИЛ-474110 (ЗИЛ-508.10-8V-6,0-150-5М);34,2
ЗИЛ-474110 (ш. ЗИЛ-433362) (Д-245.12-4L-4,75-109-5М);17,7
ЗИЛ-5301 (Д-245 ММЗ-4L-4,75-105-5М);14,8
ЗИЛ-5301 ЕО (Д-245.12-4L-4,75-109-5М);15,2
ЗИЛ-5301 ПО (Caterpillar-3054-4L-3,9-136-5М);15
ЗИЛ-5301АР (Д-245.9-4L-4,75-130-5М);17,6
ЗИЛ-534330 (ЯМЗ-236А-6V-11,15-195-5М);20,5
ЗИЛ-534332 (ЯМЗ-236А-6V-11.15-195-5М);26,5
ЗИЛ-541730 (ЯМЗ-236 БЕ-7-6V-11,15-250-8М);17,6
ЗИЛ-ММЗ-4413;31
ЗИЛ-ММЗ-4502, -45021, -45022, -4505;37
ЗИЛ-ММЗ-45023;50
ЗИЛ-ММЗ-45054, -138АБ;37,5
"ЗИЛ-ММЗ-45065; -45085 (ЗИЛ-508.10-8V-6,0-150-5М)";32,2
ЗИЛ-ММЗ-450650 (Д-245.9-4L-4,75-136-5М);24
ЗИЛ-ММЗ-45085 (ЗИЛ-508-8V-6,0-150-5М);39,5
ЗИЛ-ММЗ-4520 (ЗИЛ-645-8V-8,74-185-9М);27,5
ЗИЛ-ММЗ-554, -55413, -554М;37
ЗИЛ-ММЗ-555, -555А, -555Г, -555ГА, -555К, -555Н, -555Э, -555-76, -555-80;37
ЗИЛ-ММЗ-585, -585Б, -585В, -585Д, -585Е, -585И, -585К, -585Л, -585М;36
ИЖ-2125, -21251, -2126;10
ИЖ-2126 (дв. УМЗ-331);9,8
ИЖ-2126 (дв. УМЗ-412-7) ;8,6
ИЖ-2126-030 (дв. ВАЗ-2106);8,6
ИЖ-2715, -27151, -271501, -27151-01;11
ИЖ-2715011;15
ИЖ-27156-016 (УЗАМ-412Э-4L-1,584-80-4М);10
ИЖ-2717 (ВАЗ-2106-4L-1,569-75-5М);9,4
ИЖ-2717-220 (УМПО-331410-4L-1,699-85-5М);9,7
ИЖ-2717-230 (ВАЗ-2106-4L-1,569-75-5М);9,5
ИМЯ-M19282 (брон., Ford Transit) (4L-2,402-125-5M);13,5
КАВЗ-324400 (приг. 27мест) (Д-245.12-4L-4,75-109-5М);18
КАВЗ-3270, -327001, -3271;30
КАВЗ-3976 (28 мест) ( (ЗМЗ-511.10-8V-4,25-120-4М);30
КАВЗ-39762С (вед. 20 мест) (ЗМЗ-51300-8V-4,25-125-4М);30,7
КАВЗ-39765 (ЗМЗ-511.10-8V-4,25-120-4М);32,5
КавЗ-49471;53
КавЗ-664;29
КАЗ-4540;28
КАЗ-600, -600АВ, -600Б, -600В;36
КАЗ-608, -608В, -608В2;31
КАЗ-608В1 (ЗИЛ-375);45
КамАЗ-4310, -43105;31
КамАЗ-43114 (флюорог. фургон) (КамАЗ-740.31-8V-10,85-240-10М);32,4
КамАЗ-43114R (КамАЗ-740.31-8V-10,85-240-10М);32
КамАЗ-44108-10 (КамАЗ-740.30-8V-10,85-260-10М);27,9
КамАЗ-5320;25
КамАЗ-5320 (ЯМЗ-238Ф-8V-14,86-320-5М);25,5
КамАЗ-53202, -53212, -53213;25,5
КамАЗ-53208;22,5
КамАЗ-53212 (ЯМЗ-238М2-8V-14,86-240-5М);31,5
КамАЗ-53212 (ЯМЗ-238Ф-8V-14,86-320-5М);26,4
КамАЗ-53212А (КамАЗ-7403.10-8V-10,85-260-10М);30,6
КамАЗ-53215 (КамАЗ-740.11-8V-10,85-240-10М);24,5
КамАЗ-53215-15 (флюорог. фургон) (КамАЗ-740.31-8V-10,85-240-5М);29,9
КамАЗ-532150 (КамАЗ-740.11-8V-10,85-240-10М);28
КамАЗ-53215N (КамАЗ-740.13-8V-10,85-260-10М);26,6
КамАЗ-53217;21,5
КамАЗ-53218;23
КамАЗ-53219;22
КамАЗ-5410 (ЯМЗ-238М-8V-14,86-240-5М);25
КамАЗ-5410, -54101, -54112;25
КамАЗ-54112 (КамАЗ-7403.10-8V-10,85-260-10М);25
КамАЗ-54112 (ЯМЗ-238-8V-14,86-240-5М);26
КамАЗ-54115 (КамАЗ-740.11-8V-10,85-240-10М);22
КамАЗ-541150 (КамАЗ-740.11-8V-10,85-240-10М);22,2
КамАЗ-54115С (КамАЗ-7403.10-8V-10,85-260-10М);23,7
КамАЗ-54118;26
КамАЗ-5425 (Cummins-6L-10,0-327-12М);21,4
КамАЗ-54601 (КамАЗ-740.50-8V-11,76-360-8М);20,4
КамАЗ-55102;32
КамАЗ-5511;34
КамАЗ-5511 (ЯМЗ-238-8V-14,86-240-5М);35,6
КамАЗ-55111;36,5
КамАЗ-55111 (ЯМЗ-238М-8V-14,86-240-5М);36,5
КамАЗ-55111А (КамАЗ-7403.10-8V-10,85-260-10М);38,3
КамАЗ-55111А (КамАЗ-7403.10-8V-10,85-260-5М);43,3
КамАЗ-55118;31
КамАЗ-6460 (КамАЗ-740.50-8V-11,76-360-16М);25,8
КамАЗ-65111 (КамАЗ-740.10-8V-10,85-260-10М);36
КамАЗ-65115 С (КамАЗ-740.11-8V-10,85-240-10М);32,2
КамАЗ-65201 (КамАЗ-740.50-8V-11,76-360-16М ZF);46,5
КЗКТ-537Л;100
КЗКТ-7427, -7428;140
КрАЗ-255Б, -255Б1;42
КрАЗ-255В, -255В1;40
КрАЗ-255Л, -255Л1, -255ЛС;41,5
КрАЗ-256, -256Б, -256Б1, -256Б1С;48
КрАЗ-257, -257Б1, -257БС, -257С;38
КрАЗ-258, -258Б1;37
КрАЗ-260, -260Б1, -260М;42,5
КрАЗ-260В;40
КрАЗ-643701;41,5
КрАЗ-6443;40
КрАЗ-6444;37
КрАЗ-6505;50
КрАЗ-6510;48
Кубанец-У1А;18
Кубань-Г1А1;28
Кубань-Г1А2;30
ЛАЗ-4202;35
ЛАЗ-42021;33
ЛАЗ-52073 (м/г) (Renault-6L-6,18-226-6М);24,5
ЛАЗ-52523 (гор. 120 мест) (ЯМЗ-236М-6V-11,15-180-5М);37,2
ЛАЗ-52523 (Renault-6L-6,177-223-6М);33
ЛАЗ-6205 (гор.) (Renault-6L-6,18-226-6М);47,5
ЛАЗ-695 (мод. Б, -Е, -Ж, -М, -Н);41
ЛАЗ-695 (с дв. ЗИЛ-375), -695Н (с дв. ЗИЛ-375.01);44
ЛАЗ-695Д-11 (вед. 34 места) (Д-245.9-4L-4,75-136-5М);27
ЛАЗ-697 ( с дв. ЗИЛ-375);43
ЛАЗ-697, -697Е, -697М, -697Н, -697Р;40
ЛАЗ-699, -699А, -699Н, -699Р;43
ЛАЗ-699Р (м/г 41 мест) (ЯМЗ-236М2-6L-11,15-180-5М);28,1
ЛиАЗ-5256 (гор. 117 мест) (КамАЗ-7408.10-8V-10,85-195-3гидр);46
ЛиАЗ-5256 (гор.114 мест) (КамАЗ-740.8-8V-10,85-195-5М);35,6
ЛиАЗ-5256 М (м/г 41 место) (Cummins-6L-10,0-326-6М);22,5
ЛиАЗ-5256, -52564;46
ЛиАЗ-5256.25 (гор. 117 мест) (Caterpillar-6L-6,6-234-3А);39,8
ЛиАЗ-5256.25 (гор.117 мест) (Caterpillar-6L-6,6-234-6М);34,2
ЛиАЗ-525616 (гор.117 мест) (ОМ 441-6V-11,3-224-6М);32,5
ЛиАЗ-525617 (гор.117 мест) (Сummins-6L-8,27-242-6М);30,6
ЛиАЗ-525625 (вед. 49 мест) (Caterpillar-6L-6,6-234-6М);31,2
ЛиАЗ-52565-БК БАРЗ (приг.87 мест) (Cummins-6L-8,3-243-6М);27
ЛиАЗ-52567 (гор.) (КамАЗ-7408.10-8V-10,85-195-3А);37,4
ЛиАЗ-677 (гор. 110 мест) (ЗИЛ-645-8V-8,74-185-2А);42
ЛиАЗ-677, -677А, -677Б, -677В, -677М, -677МБ, -677МС, -677П;54
ЛиАЗ-677Г;67
ЛиАЗ-677M (пригор.88 места) (ЗИЛ-375Я7-8V-7,0-180-5М);58
ЛуАЗ-1302;11
ЛуМЗ-890, -890Б;34
ЛуМЗ-945, -948;10
ЛуМЗ-946, -949;15
Люблин 3314 (дв. 4CTi90-1BE6) ;11,3
М-21412-01 2,0 (дв. Renault) ;10,6
М-2141201 (дв. УМЗ-331);10,5
МАЗ-103 (гор. 95 мест) (Renault-6L-6,174-250-6М);37,7
МАЗ-103-075 (гор.96 мест) (Deutz-6L-7,146-237-3A voith);40,9
МАЗ-104.031 (гор. 120 мест) (ЯМЗ-236М2-6V-11,15-180-5М);41,5
МАЗ-105-060 (гор.150 мест) (OM-906LA-6L-6,374-279-3A voith);47,5
МАЗ-437041 (Д-245.30Е2-4L-4,75-155-5М);21,7
МАЗ-437041-262 (Д-245.30Е2-4L-4,75-150-5М);18,9
МАЗ-510, -510Б, -510В, -510Г, -511, -512, -513, -513А;28
МАЗ-514;25
МАЗ-516, 516Б;26
МАЗ-5334, -5335, -533501;23
МАЗ-53352;24
МАЗ-53362 (ЯМЗ-238-8V-14,86-300-8М);24,3
МАЗ-53366 (ЯМЗ-238М2-8V-14,86-240-5М);25,5
МАЗ-53366 (ЯМЗ-238M2-8V-14,86-240-6М);25
МАЗ-5337, -53371;23
МАЗ-53371 (ЯМЗ-236М2-6V-11,15-180-5М);26,2
МАЗ-537, -537Т;100
МАЗ-5429, -5430;23
МАЗ-543;98
МАЗ-5432;26
МАЗ-543202-2120 (ЯМЗ-236НЕ-6V-11,15-230-5М);18,9
МАЗ-54321, -54326;25
МАЗ-54322, -543221;27
МАЗ-54323-032 (ЯМЗ-238Д-8V-14,86-330-8М);21,5
МАЗ-54323, -54324;28
МАЗ-543240-2120 (ЯМЗ-238ДЕ-8V-14,86-317-8М);25,9
МАЗ-54329 (ЯМЗ-238М2-8V-14,86-240-5М);22
МАЗ-5433, -54331;23
МАЗ-5440 (ЯМЗ-7511.10-8V-14,86-400-9М);17,8
МАЗ-544008 (ЯМЗ-7511.10-8V-14,86-400-14М);19,6
МАЗ-5516 (ЯМЗ-238Д-8V-14,86-330-8М);42
МАЗ-5516-030 (ЯМЗ-238Д-8V-14,86-330-8М);47,8
МАЗ-5516-30 (ЯМЗ-238Д-8V-14,86-330-8М);48
МАЗ-551603-021 (ЯМЗ-238М2-8V-14,86-240-8М);46,3
МАЗ-5549, -5551;28
МАЗ-5551-020 Р2 (ЯМЗ-238М2-8V-14,86-240-5М);35,7
МАЗ-5763ЕА-437041-280 (Д-245.30Е2-4L-4,75-150-5М);20,5
МАЗ-6303 (ЯМЗ-238Д-8V-14,86-330-8М);26
МАЗ-63171 (ТМЗ-8421-8V-17,26-360-9М);27,2
МАЗ-6422, -64226, -64227, -642271, -64229;35
МАЗ-6422.9 (ЯМЗ-238Д-8V-14,86-330-8М);25,3
МАЗ-642201;33,5
МАЗ-642208 (ЯМЗ-7511.10-8V-14,86-400-9М);20,7
МАЗ-64229 (ЯМЗ-238Д-8V-14,86-330-8М);24,6
МАЗ-643008 (ЯМЗ-7511.10-8V-14,86-400-9М);22,2
МАЗ-7310, -73101, -7313;98
МАЗ-7310, -7313;98
МАЗ-7916;138
МАЗ-MAN-543268 (MAN-2866L F20-6L-11,967-400-16М);20
МАЗ-MAN-642269 (MAN-6L-12,816-460-16М);21,5
МАРЗ-42191 (гор. 78 мест) (ЯМЗ-236 НЕ-6V-11,15-230-5М);38,7
МАРЗ-5266 (пригор. 75 мест) (ЯМЗ-236 НЕ-6V-11,15-230-5М);38,3
МАРЗ-52661 (гор. 104 места) (ЯМЗ-236 НЕ-6V-11,15-230-5М);41,2
МАРЗ-52661 (гор. 111 мест) (ЯМЗ-236М2-6V-11,15-180-5М);40,4
МЗМА-2141 (дв. УМЗ-3313);10
МЗМА-412 (дв. 412Э) ;13,1
МоАЗ-75051;85
Мод. (ГЗСА)-3767;28
Мод. (КМЗ)-35101;27
Мод. (КМЗ)-39011;24
Мод. (КМЗ)-54423;28
Мод. (КозМЗ)-39021, -39031;29
Мод. (КозМЗ)-5703;28
Москвич-2136, -2140, -2141 (все модификации);10
"Москвич-2141 ""Юрий Долгорукий"" (Renault-4L-1,998-113- 5M)";8,6
Москвич-2141 (дв. УМЗ-3317);10,7
Москвич-2141 (дв. Ford 1,8D) ;7,4
Москвич-2141-2-01 1,7 (дв. УМЗ-3317)  ;9,8
Москвич-2141-22 (УЗАМ-3317-4L-1,7-85-5М);9,4
Москвич-2141-22 (УЗАМ-3320-4L-2,0-91-5М);9,6
Москвич-21412-01 (УЗАМ-331.10-4L-1,478-72-5М);8,5
Москвич-21412-01 (УЗАМ-3313-4L-1,815-85-5М);9
Москвич-214136 (дв. УМЗ-331) ;11,2
"Москвич-214145 ""Святогор"" (Renault-4L-1,998-113-5M)";8,8
"Москвич-2142 ""Иван Калита"" (Renault-4L-1,988-145-5M)";10,2
"Москвич-2142 ""Князь Владимир"" (Renault-4L-1,988-113-5M)";8,9
Москвич-2733, -2734;11
Москвич-2901 (УЗАМ-331700-4L-1,7-85-5М);9,7
Москвич-412 1,7 (дв. УМПО-3317) ;9,9
Москвич-412, 423, 424, 426, 427, 2136, 21403, 21406, 2125, 21251, 23553;10
НефАЗ-4208-03 (30 мест) (КамАЗ-740.11-8V-10,85-240-10M);29,6
НефАЗ-42111-1(вед.28 мест) (КамАЗ-740.11-8V-10,85-240-5M);31,2
НефАЗ-5299 (гор. 114 мест) (КамАЗ-740.11-8V-10,85-240-5M);37,1
НефАЗ-5299-0000010-16 (пригор.77 мест) (КамАЗ-740.31-8V-10,85-240-5M);35,4
НефАЗ-5299-0000010-17 (м/г 53 места) (КамАЗ-740.31-8V-10,85-240-5M);29,3
НефАЗ-5299-20-15 (гор.114 мест) (КамАЗ-740.31-8V-10,85-240-3A Voith);39,6
НефАЗ-5299-20-15 (пригор.50 мест) (КамАЗ-740.31-8V-10,85-240-3A Voith);32,5
НефАЗ-5299-20-22 (гор.114 мест) (Cummins-6L-5,9-250-3A Voith);39,2
НЗАС-3964 <4>;29
НЗАС-4208;35
НЗАС-4947;53
НЗАС-4951;34
ПАЗ-3201, -3201С, -320101;36
ПАЗ-3205 (пригор.37 мест) (ЗМЗ-5112.10-8V-4,25-125-4М);31,2
ПАЗ-3205 (пригор.37 мест) (ЗМЗ-5234.10-8V-4,67-130-4М);32
ПАЗ-3205-70 (пригор.) (Д-245.7-4L-4,75-122,4-5М);20,9
ПАЗ-3205, -32051 (с дв. ЗМЗ-672-11);34
ПАЗ-32051 (м/г 42 места) (ЗМЗ-5112.10-8V-4,25-125-4М);29
ПАЗ-32051 (м/г 42 места) (ЗМЗ-5234.10-8V-4,67-130-4М);29,8
ПАЗ-32053 (вед.16 мест, АИ-80) (ЗМЗ-523400-8V-4,67-130-4М);31,6
ПАЗ-32053 (вед.16 мест, АИ-92) (ЗМЗ-523400-8V-4,67-130-4М);30,3
ПАЗ-32053-07 (гор.37 мест) (Д-245.9-4L-4,75-136-5М);24,4
ПАЗ-32053R (пригор.37 мест) (Д-245.7-4L-4,75-122-5М);23,2
ПАЗ-32054 (гор.38 мест) (ЗМЗ-5234.10-8V-4,67-130-4М);35,4
ПАЗ-320540 (м/г 41 место) (ЗМЗ-523400-8V-4,67-130-4М);29,9
ПАЗ-3206 (пригор.29 мест) (ЗМЗ-5112.10-8V-4,25-125-4М);32,1
ПАЗ-3206 (пригор.29 мест) (ЗМЗ-5234.10-8V-4,67-130-4М);33
ПАЗ-3206 (с дв. ЗМЗ-672-11);36
ПАЗ-3237 (гор.55 мест) (Cummins-4L-3,92-140-5А Allison);28,5
ПАЗ-3742;29
ПАЗ-37421;28
"ПАЗ-4230-02 ""Аврора"" (м/г 32 места) (Д-245.9-4L-4,75-136-5М)";24,2
"ПАЗ-4230-03 ""Аврора"" (вед. 27 мест) (Д-245.9-4L-4,75-136-5М)";25,6
ПАЗ-4230-03 (гор. 56 мест) (Д-245.9-4L-4,75-136-5М);26,7
ПАЗ-4234 (пригор.50 мест) (Д-245.9-4L-4,75-136-5М);23,9
ПАЗ-423400 (вед. 50 мест) (Д-245.9-4L-4,75-136-4М);24,6
ПАЗ-5272 (вед. 43 места) (КамАЗ-740.11-8V-10,85-240-5М);32,4
ПАЗ-5272 (гор. 104 места) (КамАЗ-740.11-8V-10,85-240-5М);36,5
ПАЗ-672, -672А, -672Г, -672М, -672С, -672У, -672Ю;34
Псковавто 221400 (14 мест) (ЗМЗ-4026.10-4L-2,448-100-4М);17
Псковавто 221400 (8 мест) (ЗМЗ-4026.10-4L-2,448-100-5М);16,5
Ратник-29453 (ш.ГАЗ-2705) (ЗМЗ-40522-4L-2,464-140-5М);16,1
Ратник-29453 (ш.ГАЗ-2705) (ЗМЗ-40630А-4L-2,3-98-5М);16
РАФ-2203, -220301, -2231, -22031-01, -22032, -22035-01;15
РАФ-220302;18
РАФ-22031-1, -22035, -22035-01;15
РАФ-22038-02, -22039 (4L-2,445-100-4М);14,5
РАФ-2915-02 (4L-2,445-100-4М);14,5
РАФ-2925 (4L-2,445-100-4М);14,5
РАФ-2927 (4L-2,445-100-4М);15
